"GOV","Government","TAX","Tax","VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2004","2004","CAD","Canadian Dollar","9","billions",,,23.353902,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2005","2005","CAD","Canadian Dollar","9","billions",,,22.952189,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2006","2006","CAD","Canadian Dollar","9","billions",,,22.628732,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2007","2007","CAD","Canadian Dollar","9","billions",,,22.759335,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2008","2008","CAD","Canadian Dollar","9","billions",,,22.877379,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2009","2009","CAD","Canadian Dollar","9","billions",,,23.234078,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2010","2010","CAD","Canadian Dollar","9","billions",,,24.345881,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2011","2011","CAD","Canadian Dollar","9","billions",,,24.11818,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CAN","Canada","2012","2012","CAD","Canadian Dollar","9","billions",,,24.239736,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1965","1965","CHF","Swiss Franc","9","billions",,,1.016,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1966","1966","CHF","Swiss Franc","9","billions",,,1.145,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1967","1967","CHF","Swiss Franc","9","billions",,,1.332,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1968","1968","CHF","Swiss Franc","9","billions",,,1.554,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1969","1969","CHF","Swiss Franc","9","billions",,,1.763,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1970","1970","CHF","Swiss Franc","9","billions",,,2.124,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1971","1971","CHF","Swiss Franc","9","billions",,,2.267,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1972","1972","CHF","Swiss Franc","9","billions",,,2.522,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1973","1973","CHF","Swiss Franc","9","billions",,,2.586,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1974","1974","CHF","Swiss Franc","9","billions",,,2.527,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1975","1975","CHF","Swiss Franc","9","billions",,,2.831,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1976","1976","CHF","Swiss Franc","9","billions",,,2.894,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1977","1977","CHF","Swiss Franc","9","billions",,,3.082,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1978","1978","CHF","Swiss Franc","9","billions",,,3.315,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1979","1979","CHF","Swiss Franc","9","billions",,,3.334,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1980","1980","CHF","Swiss Franc","9","billions",,,3.427,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1981","1981","CHF","Swiss Franc","9","billions",,,3.43,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1982","1982","CHF","Swiss Franc","9","billions",,,3.629,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1983","1983","CHF","Swiss Franc","9","billions",,,3.806,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1984","1984","CHF","Swiss Franc","9","billions",,,3.903,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1985","1985","CHF","Swiss Franc","9","billions",,,4.263,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1986","1986","CHF","Swiss Franc","9","billions",,,4.495,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1987","1987","CHF","Swiss Franc","9","billions",,,4.638,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1988","1988","CHF","Swiss Franc","9","billions",,,4.739,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1989","1989","CHF","Swiss Franc","9","billions",,,4.733,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1990","1990","CHF","Swiss Franc","9","billions",,,4.358969,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1991","1991","CHF","Swiss Franc","9","billions",,,4.493602,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1992","1992","CHF","Swiss Franc","9","billions",,,4.549617,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1993","1993","CHF","Swiss Franc","9","billions",,,5.453,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1994","1994","CHF","Swiss Franc","9","billions",,,5.704,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1995","1995","CHF","Swiss Franc","9","billions",,,5.8,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1996","1996","CHF","Swiss Franc","9","billions",,,5.969,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1997","1997","CHF","Swiss Franc","9","billions",,,6.001,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1998","1998","CHF","Swiss Franc","9","billions",,,6.711,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1999","1999","CHF","Swiss Franc","9","billions",,,7,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2000","2000","CHF","Swiss Franc","9","billions",,,6.948,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2001","2001","CHF","Swiss Franc","9","billions",,,6.99,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2002","2002","CHF","Swiss Franc","9","billions",,,6.636,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2003","2003","CHF","Swiss Franc","9","billions",,,6.886,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2004","2004","CHF","Swiss Franc","9","billions",,,7.172,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2005","2005","CHF","Swiss Franc","9","billions",,,7.234,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2006","2006","CHF","Swiss Franc","9","billions",,,7.408,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2007","2007","CHF","Swiss Franc","9","billions",,,7.239,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2008","2008","CHF","Swiss Franc","9","billions",,,8.133,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2009","2009","CHF","Swiss Franc","9","billions",,,7.866,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2010","2010","CHF","Swiss Franc","9","billions",,,8.236,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2011","2011","CHF","Swiss Franc","9","billions",,,7.988,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2012","2012","CHF","Swiss Franc","9","billions",,,7.723,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1990","1990","CLP","Chilean Peso","9","billions",,,166.049545,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1991","1991","CLP","Chilean Peso","9","billions",,,235.701515,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1992","1992","CLP","Chilean Peso","9","billions",,,291.8907,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1993","1993","CLP","Chilean Peso","9","billions",,,303.9055,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1994","1994","CLP","Chilean Peso","9","billions",,,353.2494,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1995","1995","CLP","Chilean Peso","9","billions",,,425.4428,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1996","1996","CLP","Chilean Peso","9","billions",,,511.847,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1997","1997","CLP","Chilean Peso","9","billions",,,593.4672,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1998","1998","CLP","Chilean Peso","9","billions",,,707.3699,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","1999","1999","CLP","Chilean Peso","9","billions",,,715.0048,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2000","2000","CLP","Chilean Peso","9","billions",,,816.1599,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2001","2001","CLP","Chilean Peso","9","billions",,,919.8085,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2002","2002","CLP","Chilean Peso","9","billions",,,962.0606,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2003","2003","CLP","Chilean Peso","9","billions",,,982.9387,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2004","2004","CLP","Chilean Peso","9","billions",,,994.7464,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2005","2005","CLP","Chilean Peso","9","billions",,,1107.6419,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2006","2006","CLP","Chilean Peso","9","billions",,,1129.4884,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2007","2007","CLP","Chilean Peso","9","billions",,,1300.0119,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2008","2008","CLP","Chilean Peso","9","billions",,,1190.7259,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2009","2009","CLP","Chilean Peso","9","billions",,,1248.243,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2010","2010","CLP","Chilean Peso","9","billions",,,1561.205,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2011","2011","CLP","Chilean Peso","9","billions",,,1750.915982,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CHL","Chile","2012","2012","CLP","Chilean Peso","9","billions",,,1892.713003,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1993","1993","CZK","Czech Koruna","9","billions",,,39.983,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1994","1994","CZK","Czech Koruna","9","billions",,,46.416,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1995","1995","CZK","Czech Koruna","9","billions",,,53.78,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1996","1996","CZK","Czech Koruna","9","billions",,,58.077,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1997","1997","CZK","Czech Koruna","9","billions",,,60.946,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1998","1998","CZK","Czech Koruna","9","billions",,,64.391,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1999","1999","CZK","Czech Koruna","9","billions",,,71.42,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2000","2000","CZK","Czech Koruna","9","billions",,,71.404,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2001","2001","CZK","Czech Koruna","9","billions",,,76.793,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2002","2002","CZK","Czech Koruna","9","billions",,,79.694,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2003","2003","CZK","Czech Koruna","9","billions",,,87.675,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2004","2004","CZK","Czech Koruna","9","billions",,,99.285,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2005","2005","CZK","Czech Koruna","9","billions",,,110.534,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2006","2006","CZK","Czech Koruna","9","billions",,,119.905567,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2007","2007","CZK","Czech Koruna","9","billions",,,133.492372,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2008","2008","CZK","Czech Koruna","9","billions",,,136.049742,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2009","2009","CZK","Czech Koruna","9","billions",,,137.203447,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2010","2010","CZK","Czech Koruna","9","billions",,,138.401286,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2011","2011","CZK","Czech Koruna","9","billions",,,149.757481,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2012","2012","CZK","Czech Koruna","9","billions",,,151.718535,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1965","1965","EUR","Euro","9","billions",,,8.212881,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1966","1966","EUR","Euro","9","billions",,,8.854553,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1967","1967","EUR","Euro","9","billions",,,10.080119,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1968","1968","EUR","Euro","9","billions",,,10.528011,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1969","1969","EUR","Euro","9","billions",,,11.202916,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1970","1970","EUR","Euro","9","billions",,,11.84152,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1971","1971","EUR","Euro","9","billions",,,12.64476,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1972","1972","EUR","Euro","9","billions",,,14.354008,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1973","1973","EUR","Euro","9","billions",,,16.319414,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1974","1974","EUR","Euro","9","billions",,,16.130236,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1975","1975","EUR","Euro","9","billions",,,16.595512,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1976","1976","EUR","Euro","9","billions",,,17.56032,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1977","1977","EUR","Euro","9","billions",,,18.511834,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1978","1978","EUR","Euro","9","billions",,,19.623894,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1979","1979","EUR","Euro","9","billions",,,20.232331,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1980","1980","EUR","Euro","9","billions",,,20.566205,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1981","1981","EUR","Euro","9","billions",,,21.326496,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1982","1982","EUR","Euro","9","billions",,,22.079117,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1983","1983","EUR","Euro","9","billions",,,23.240772,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1984","1984","EUR","Euro","9","billions",,,23.855857,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1985","1985","EUR","Euro","9","billions",,,24.080825,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1986","1986","EUR","Euro","9","billions",,,24.663698,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1987","1987","EUR","Euro","9","billions",,,24.989902,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1988","1988","EUR","Euro","9","billions",,,25.481765,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1989","1989","EUR","Euro","9","billions",,,28.999964,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1990","1990","EUR","Euro","9","billions",,,31.158127,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1991","1991","EUR","Euro","9","billions",,,39.821457,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1992","1992","EUR","Euro","9","billions",,,43.628536,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1993","1993","EUR","Euro","9","billions",,,44.002291,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1994","1994","EUR","Euro","9","billions",,,48.188237,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1995","1995","EUR","Euro","9","billions",,,48.800254,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1996","1996","EUR","Euro","9","billions",,,50.686409,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1997","1997","EUR","Euro","9","billions",,,49.567703,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1998","1998","EUR","Euro","9","billions",,,49.924584,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1999","1999","EUR","Euro","9","billions",,,54.693404,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2000","2000","EUR","Euro","9","billions",,,57.224,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2001","2001","EUR","Euro","9","billions",,,61.586,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2002","2002","EUR","Euro","9","billions",,,64.641,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2003","2003","EUR","Euro","9","billions",,,68.785,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2004","2004","EUR","Euro","9","billions",,,66.28,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2005","2005","EUR","Euro","9","billions",,,65.185,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2006","2006","EUR","Euro","9","billions",,,65.661,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2007","2007","EUR","Euro","9","billions",,,63.811,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2008","2008","EUR","Euro","9","billions",,,63.583,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2009","2009","EUR","Euro","9","billions",,,63.684,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2010","2010","EUR","Euro","9","billions",,,63.452,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2011","2011","EUR","Euro","9","billions",,,66.343,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2012","2012","EUR","Euro","9","billions",,,64.868,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1965","1965","DKK","Danish Krone","9","billions",,,5.471,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1966","1966","DKK","Danish Krone","9","billions",,,6.567,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1967","1967","DKK","Danish Krone","9","billions",,,6.645,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1968","1968","DKK","Danish Krone","9","billions",,,6.911,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1969","1969","DKK","Danish Krone","9","billions",,,7.617,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1970","1970","DKK","Danish Krone","9","billions",,,7.744,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1971","1971","DKK","Danish Krone","9","billions",,,8.116,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1972","1972","DKK","Danish Krone","9","billions",,,8.869,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1973","1973","DKK","Danish Krone","9","billions",,,10.338,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1974","1974","DKK","Danish Krone","9","billions",,,9.973,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1975","1975","DKK","Danish Krone","9","billions",,,11.988,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1976","1976","DKK","Danish Krone","9","billions",,,14.838,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1977","1977","DKK","Danish Krone","9","billions",,,16.845,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1978","1978","DKK","Danish Krone","9","billions",,,18.19,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1979","1979","DKK","Danish Krone","9","billions",,,20.494,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1980","1980","DKK","Danish Krone","9","billions",,,20.553,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1981","1981","DKK","Danish Krone","9","billions",,,21.529,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1982","1982","DKK","Danish Krone","9","billions",,,24.072,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1983","1983","DKK","Danish Krone","9","billions",,,28.879,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1984","1984","DKK","Danish Krone","9","billions",,,32.38,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1985","1985","DKK","Danish Krone","9","billions",,,35.387,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1986","1986","DKK","Danish Krone","9","billions",,,45.89,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1987","1987","DKK","Danish Krone","9","billions",,,46.092,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1988","1988","DKK","Danish Krone","9","billions",,,42.072,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1989","1989","DKK","Danish Krone","9","billions",,,39.621,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1990","1990","DKK","Danish Krone","9","billions",,,38.652201,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1991","1991","DKK","Danish Krone","9","billions",,,39.149134,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1992","1992","DKK","Danish Krone","9","billions",,,40.177772,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1993","1993","DKK","Danish Krone","9","billions",,,40.389077,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1994","1994","DKK","Danish Krone","9","billions",,,47.59245,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1995","1995","DKK","Danish Krone","9","billions",,,52.143849,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1996","1996","DKK","Danish Krone","9","billions",,,56.440998,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1997","1997","DKK","Danish Krone","9","billions",,,59.000783,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1998","1998","DKK","Danish Krone","9","billions",,,65.728982,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","1999","1999","DKK","Danish Krone","9","billions",,,68.145946,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2000","2000","DKK","Danish Krone","9","billions",,,66.157681,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2001","2001","DKK","Danish Krone","9","billions",,,67.364055,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2002","2002","DKK","Danish Krone","9","billions",,,70.209229,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2003","2003","DKK","Danish Krone","9","billions",,,69.077675,,
